global time	experiment	device	var1	var2	var3	var4	var5	var6	board	x	y	var7	var8	var9	var10	var11	var12	var13	var14	var15	var16
36:53.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1032733	1.200161	-0.1367569	-0.1093762	-0.2432395	0.9637798	whiteboard (video)	0.04269731	0.5491803	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:53.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1094544	1.199965	-0.1370197	-0.1185174	-0.2402592	0.9634465	whiteboard (video)	0.04556036	0.5521379	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:53.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1096989	1.200098	-0.1371674	-0.1152516	-0.2553004	0.9599681	whiteboard (video)	0.052264	0.534003	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:53.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09644776	1.201322	-0.1372405	-0.09544645	-0.2510234	0.9632638	whiteboard (video)	0.04695532	0.5422022	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:53.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09490696	1.201726	-0.1384804	-0.3106714	-0.2307566	0.9220817	whiteboard (pdf)	0.7829685	0.5604341	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:53.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09827583	1.202204	-0.1397036	-0.2972654	-0.228333	0.9270908	whiteboard (pdf)	0.8208702	0.5637329	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:53.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09444835	1.201942	-0.1407743	-0.2932528	-0.2312731	0.9276398	whiteboard (pdf)	0.8155667	0.5595279	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:53.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08847877	1.202905	-0.141318	-0.2943088	-0.2347688	0.9264264	whiteboard (pdf)	0.7932864	0.5574896	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:53.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08377345	1.203185	-0.142882	-0.2662965	-0.2352921	0.934732	whiteboard (pdf)	0.834926	0.5575466	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09259719	1.202722	-0.1447432	-0.4347266	-0.2588114	0.8625714	whiteboard (pdf)	0.486826	0.5173979	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08223367	1.203003	-0.147993	-0.4111496	-0.2635668	0.8726331	whiteboard (pdf)	0.5040498	0.513087	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07861825	1.201697	-0.1508642	-0.4069795	-0.2526819	0.8777925	whiteboard (pdf)	0.5012782	0.5241923	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07917126	1.201954	-0.1517476	-0.3994076	-0.2592093	0.8793657	whiteboard (pdf)	0.5174624	0.515996	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07741213	1.203255	-0.1534701	-0.4264573	-0.1324776	0.8947536	whiteboard (pdf)	0.4722787	0.6783216	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07645362	1.203754	-0.15464	-0.4187003	-0.1401944	0.8972377	whiteboard (pdf)	0.4842136	0.6698108	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09043723	1.202866	-0.1522043	-0.4960538	-0.06122785	0.8661304	whiteboard (pdf)	0.3576693	0.7626565	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08675664	1.203114	-0.1525123	-0.4790812	-0.07417254	0.8746311	whiteboard (pdf)	0.3860378	0.7477462	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08441725	1.204671	-0.1557592	-0.4616854	-0.09508521	0.8819327	whiteboard (pdf)	0.4130225	0.7251706	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:54.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.03012136	1.207947	-0.1702134	-0.4185896	-0.03601189	0.9074612	whiteboard (pdf)	0.3286351	0.8044941	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.03000343	1.207486	-0.1699069	-0.4261603	-0.03737158	0.9038754	whiteboard (pdf)	0.3115962	0.8018851	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07192648	1.206764	-0.1584048	-0.4438506	-0.04959301	0.8947274	whiteboard (pdf)	0.4159787	0.785485	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08660417	1.206685	-0.1546463	-0.3939191	-0.05712273	0.9173684	whiteboard (pdf)	0.5783224	0.7768562	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07091102	1.20792	-0.1603154	-0.3673347	-0.06359193	0.9279123	whiteboard (pdf)	0.5799109	0.7716391	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08009512	1.207581	-0.1576753	-0.383269	-0.05486019	0.9220062	whiteboard (pdf)	0.5776229	0.7813377	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06421211	1.208318	-0.1629666	-0.3562932	-0.0587692	0.9325241	whiteboard (pdf)	0.5797828	0.7782302	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07809831	1.207086	-0.1578231	-0.5504321	-0.09709401	0.8292149	whiteboard (pdf)	0.1684606	0.7238545	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07058783	1.2081	-0.1610332	-0.5144092	-0.1080983	0.8507044	whiteboard (pdf)	0.2322123	0.7134178	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:55.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08971706	1.206028	-0.1550101	-0.04913493	-0.2699239	0.9616272	whiteboard (video)	0.1142974	0.5219433	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:55.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.0770763	1.20592	-0.1580226	-0.04338178	-0.2650453	0.9632596	whiteboard (video)	0.08188179	0.5250793	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:56.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08435858	1.204318	-0.1564503	-0.06692144	-0.2498001	0.9659821	whiteboard (video)	0.05855125	0.5409558	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:56.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09731124	1.198468	-0.1544904	-0.04544882	-0.482377	0.8747839	whiteboard (video)	0.13919	0.1987988	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:56.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.04679052	1.200726	-0.157162	-0.3126932	-0.376039	0.8722486	whiteboard (pdf)	0.5729542	0.3572741	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:56.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.0514989	1.201223	-0.1570698	-0.2961912	-0.4193462	0.8581489	whiteboard (pdf)	0.6112177	0.2919657	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:56.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06532261	1.199806	-0.1557366	-0.3050126	-0.4164494	0.8564678	whiteboard (pdf)	0.6370819	0.2912134	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:57.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1068091	1.198543	-0.1513696	0.04049881	-0.2332286	0.9715782	whiteboard (video)	0.3534304	0.56405	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1006203	1.200668	-0.15198	0.003769977	-0.2596184	0.965704	whiteboard (video)	0.260372	0.5324028	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1075456	1.199727	-0.1517512	-0.007240351	-0.2523748	0.9676024	whiteboard (video)	0.2622841	0.5396855	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1084049	1.201245	-0.1519423	-0.09577463	-0.1968248	0.9757496	whiteboard (video)	0.08597216	0.6033833	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1105013	1.200946	-0.1535622	-0.08593278	-0.2078506	0.9743786	whiteboard (video)	0.1129813	0.5896764	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.109441	1.201458	-0.1551984	-0.08487725	-0.2085075	0.9743308	whiteboard (video)	0.1109186	0.5891485	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.1139907	1.201182	-0.1563588	-0.09580059	-0.2048942	0.9740845	whiteboard (video)	0.1037903	0.5920792	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.113972	1.201895	-0.1559133	-0.09390396	-0.1998414	0.9753181	whiteboard (video)	0.1080863	0.6000946	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07477422	1.204833	-0.15735	-0.03440814	-0.2198378	0.9749295	whiteboard (video)	0.09358254	0.5811422	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:57.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07237829	1.204405	-0.1571103	-0.03713262	-0.2187435	0.9750756	whiteboard (video)	0.07967296	0.5812554	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:58.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06346849	1.202757	-0.1576167	-0.1494599	-0.2449287	0.9579518	whiteboard (pdf)	0.9980499	0.5384278	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:58.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06083187	1.203751	-0.1587324	-0.1481573	-0.2495324	0.9569656	whiteboard (pdf)	0.9910725	0.5341742	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:58.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.05872494	1.204974	-0.1579319	-0.1405318	-0.2533454	0.9571138	whiteboard (pdf)	0.9999946	0.5320694	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:58.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08495954	1.203961	-0.1540965	-0.2554675	-0.1578764	0.9538403	whiteboard (pdf)	0.8597155	0.6509364	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:58.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08317158	1.202402	-0.1535679	-0.2404115	-0.1798826	0.9538577	whiteboard (pdf)	0.8835031	0.6210012	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:58.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06984635	1.202226	-0.1544043	-0.2227768	-0.1809552	0.9579278	whiteboard (pdf)	0.8757933	0.620188	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
36:58.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.09340641	1.200884	-0.1514833	-0.01764456	-0.233803	0.9721239	whiteboard (video)	0.1927131	0.5623248	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:58.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07465935	1.202285	-0.1547304	0.00626675	-0.2301912	0.9731252	whiteboard (video)	0.1760363	0.5674603	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:58.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06758739	1.202979	-0.1558455	0.009071135	-0.2304463	0.9730428	whiteboard (video)	0.1574048	0.5673318	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:59.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06677219	1.202649	-0.1562408	0.009621305	-0.2361154	0.9716775	whiteboard (video)	0.1557546	0.5593712	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:59.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06302898	1.201927	-0.1545713	0.003067741	-0.3358132	0.9419236	whiteboard (video)	0.1297739	0.4278784	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:59.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.05831397	1.202179	-0.1553027	0.01184739	-0.3348744	0.9421883	whiteboard (video)	0.1319208	0.4292336	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:59.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.05894743	1.201566	-0.1557983	0.0158067	-0.3305255	0.9436647	whiteboard (video)	0.1423249	0.4341264	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:59.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06114057	1.201968	-0.1545948	0.004805327	-0.3332782	0.9428162	whiteboard (video)	0.1268994	0.4312541	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
36:59.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06207999	1.201131	-0.1548098	0.0116709	-0.3297836	0.9439844	whiteboard (video)	0.1444163	0.4350939	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.0554169	1.202445	-0.1548657	0.01967406	-0.3395681	0.9403757	whiteboard (video)	0.1383429	0.4239299	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06179965	1.202746	-0.1546341	0.01088152	-0.3358901	0.9418383	whiteboard (video)	0.1418574	0.4299942	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06391109	1.20285	-0.1540558	0.007950849	-0.3286119	0.9444315	whiteboard (video)	0.1429422	0.4405856	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07306201	1.202584	-0.1544416	-0.003618783	-0.2313444	0.9728652	whiteboard (video)	0.150606	0.5658605	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07322445	1.203603	-0.154967	-0.01524416	-0.2411481	0.9703686	whiteboard (video)	0.1274816	0.5545435	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07041613	1.204609	-0.1556593	-0.01554478	-0.2389003	0.9709197	whiteboard (video)	0.117133	0.5586426	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07319494	1.204041	-0.155151	-0.0203732	-0.2324468	0.9723957	whiteboard (video)	0.1169673	0.5657949	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07021588	1.203891	-0.1553542	-0.01650682	-0.3390615	0.9406194	whiteboard (video)	0.1134014	0.4258313	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.08317008	1.203258	-0.1562479	-0.04233339	-0.3273771	0.943945	whiteboard (video)	0.1037805	0.4391129	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:00.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06898255	1.203858	-0.1547976	-0.01856823	-0.3207413	0.9469848	whiteboard (video)	0.1050758	0.4507155	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:01.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.06769269	1.204576	-0.1549845	-0.05049817	-0.2787295	0.9590411	whiteboard (video)	0.03425425	0.5041296	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:01.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.0639087	1.204919	-0.1550038	-0.02885757	-0.279488	0.9597154	whiteboard (video)	0.06658095	0.5055492	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
37:01.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	0.07205177	1.204786	-0.1558018	-0.04270194	-0.282299	0.9583757	whiteboard (video)	0.0656839	0.5009162	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
