global time	experiment	device	var1	var2	var3	var4	var5	var6	board	x	y	var7	var8	var9	var10	var11	var12	var13	var14	var15	var16
02:45.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.08043107	1.255418	-0.1406768	0.2448772	-0.3125605	0.9177915	whiteboard (video)	0.1414637	0.5631912	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07872432	1.255369	-0.1395297	0.2540058	-0.3161248	0.9140821	whiteboard (video)	0.1657402	0.5592704	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07845954	1.255481	-0.1397264	0.2490517	-0.3181797	0.9147321	whiteboard (video)	0.1567543	0.5566664	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07845954	1.255481	-0.1397264	0.2490517	-0.3181797	0.9147321	whiteboard (video)	0.1567543	0.5566664	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07799996	1.2556	-0.14001	0.2443396	-0.3151676	0.9170429	whiteboard (video)	0.1480606	0.560879	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06900048	1.254064	-0.1385241	0.2563223	-0.3124512	0.9146984	whiteboard (video)	0.2002253	0.5638418	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07002021	1.253334	-0.1369358	0.4288483	-0.3489903	0.8332435	whiteboard (video)	0.5868487	0.5031269	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06322259	1.252578	-0.1356686	0.4388285	-0.3377704	0.8326709	whiteboard (video)	0.6248458	0.5186887	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:45.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06333231	1.252197	-0.1345725	0.4436122	-0.3421469	0.8283379	whiteboard (video)	0.6360421	0.5118916	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:46.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04493698	1.250928	-0.1363826	0.4164813	-0.3299125	0.8471724	whiteboard (video)	0.625998	0.5316324	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:46.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.0371579	1.2509	-0.1370748	0.4013759	-0.3379788	0.8512741	whiteboard (video)	0.6189986	0.5227568	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:46.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.05604333	1.252919	-0.1357946	0.318775	-0.3191106	0.892497	whiteboard (video)	0.3715414	0.5551927	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:46.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.05568576	1.252901	-0.1361563	0.3170261	-0.3216568	0.892206	whiteboard (video)	0.3699636	0.5516305	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:46.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.05620909	1.253597	-0.136505	0.3191114	-0.31813	0.8927268	whiteboard (video)	0.3722997	0.5573585	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:46.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.01857946	1.252581	-0.1450179	0.1517226	-0.2575006	0.9542923	whiteboard (video)	0.1495457	0.6343455	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.01751398	1.252626	-0.145573	0.1443575	-0.2551299	0.9560698	whiteboard (video)	0.138479	0.6370385	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.01183707	1.252748	-0.1464801	0.1343171	-0.2592809	0.9564164	whiteboard (video)	0.1380413	0.6319983	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02556407	1.256984	-0.143877	0.1652054	-0.2584738	0.951787	whiteboard (video)	0.152844	0.6419613	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02094608	1.262971	-0.1421294	0.1555819	-0.276112	0.9484495	whiteboard (video)	0.1495203	0.6329198	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.01971309	1.265571	-0.1417068	0.1544395	-0.2667408	0.9513137	whiteboard (video)	0.150242	0.6503623	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.008907532	1.264066	-0.1422646	0.2203225	-0.3030113	0.9271688	whiteboard (video)	0.3219326	0.6036963	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02482675	1.265371	-0.1381999	0.2466803	-0.3064038	0.9193833	whiteboard (video)	0.3210351	0.601927	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.03256242	1.26677	-0.1355786	0.1517223	-0.3198013	0.935258	whiteboard (video)	0.1042717	0.585917	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04402254	1.267493	-0.1303437	0.1967647	-0.3262314	0.9245846	whiteboard (video)	0.1548845	0.5816569	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:47.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04185652	1.261657	-0.1311811	0.1928903	-0.3195746	0.9277205	whiteboard (video)	0.1537961	0.5784905	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.03971112	1.260919	-0.1338799	0.1839102	-0.3329609	0.924832	whiteboard (video)	0.1463501	0.5576532	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.038904	1.265298	-0.1325724	0.1878229	-0.336468	0.922774	whiteboard (video)	0.1565496	0.5628614	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04652127	1.267337	-0.1269448	0.2022089	-0.3270216	0.9231296	whiteboard (video)	0.1554066	0.5822382	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04758998	1.26499	-0.1223766	0.2084824	-0.3363601	0.9183665	whiteboard (video)	0.1626177	0.5682621	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04859212	1.255739	-0.1237217	0.4040676	-0.3214709	0.8563794	whiteboard (video)	0.5651259	0.5618074	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.05154419	1.253397	-0.1326053	0.4340345	-0.3214565	0.8415935	whiteboard (video)	0.6378372	0.5478518	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02996164	1.25276	-0.1453114	0.3961574	-0.3165725	0.8618823	whiteboard (video)	0.6338989	0.5520267	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02531389	1.251933	-0.1524318	0.3755667	-0.3068997	0.8745068	whiteboard (video)	0.6087062	0.5612102	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02629662	1.251977	-0.1550198	0.2781117	-0.3586531	0.891079	whiteboard (video)	0.4085981	0.4919913	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:48.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.03640302	1.25312	-0.1529346	0.2807543	-0.3878804	0.87791	whiteboard (video)	0.3878316	0.4513481	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.0527011	1.244328	-0.1634323	0.2350229	-0.3227288	0.9168481	whiteboard (video)	0.2309877	0.5170076	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06187273	1.244457	-0.1612689	0.2347936	-0.3550341	0.9048883	whiteboard (video)	0.2053832	0.4711666	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06781303	1.244748	-0.1580922	0.2417851	-0.3577451	0.9019747	whiteboard (video)	0.1993659	0.4690094	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07806704	1.240391	-0.1543143	0.2137575	-0.5990783	0.77163	whiteboard (video)	0.1794781	0.03058529	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.08289838	1.238271	-0.1541468	0.2481687	-0.5729982	0.7810796	whiteboard (video)	0.2375094	0.08164644	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.08677207	1.239552	-0.1537606	0.2636889	-0.5777425	0.7724518	whiteboard (video)	0.2669854	0.07196236	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:49.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09181836	1.241835	-0.1520506	0.2811154	-0.5865335	0.7595739	whiteboard (video)	0.2997763	0.05579126	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1238152	1.246825	-0.1334794	0.3082283	-0.5953084	0.7420264	whiteboard (video)	0.2547271	0.05659628	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1253151	1.250593	-0.1359417	0.3962811	-0.3008592	0.867436	whiteboard (video)	0.3226856	0.5593379	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1004063	1.246797	-0.1502912	0.3672013	-0.2982735	0.8810199	whiteboard (video)	0.3515968	0.5524375	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.106767	1.24817	-0.1478137	0.3694035	-0.2996773	0.8796218	whiteboard (video)	0.3340346	0.5536153	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1131294	1.250201	-0.1456536	0.3798667	-0.3025925	0.8741505	whiteboard (video)	0.3362843	0.5532753	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1087368	1.250627	-0.1482016	0.3895776	-0.2558908	0.8847312	whiteboard (video)	0.3631044	0.6161759	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1185951	1.252215	-0.1444884	0.4096918	-0.2608415	0.8741364	whiteboard (video)	0.375198	0.6120632	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:50.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1058033	1.250912	-0.1498085	0.3954913	-0.2565713	0.8819058	whiteboard (video)	0.3880956	0.615051	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:51.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1029682	1.250838	-0.1513877	0.3954211	-0.2584038	0.8814021	whiteboard (video)	0.3993225	0.6120136	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:51.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09378223	1.249767	-0.1559557	0.3802989	-0.2549658	0.8890249	whiteboard (video)	0.3983879	0.6142113	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:51.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09014874	1.248639	-0.157542	0.3929974	-0.2963509	0.8704764	whiteboard (video)	0.4522086	0.5542839	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:51.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.08928356	1.246408	-0.1568642	0.4397885	-0.4155323	0.7961904	whiteboard (video)	0.6210028	0.3639928	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:51.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09648601	1.246201	-0.1527424	0.4462027	-0.4232095	0.788541	whiteboard (video)	0.6141427	0.3515434	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
02:51.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09713195	1.244839	-0.1541691	0.4049969	-0.4972042	0.7673104	whiteboard (video)	0.5529835	0.2221913	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:06.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.04006136	1.222744	-0.1338175	0.2516805	-0.5698841	0.7822334	whiteboard (video)	0.3600668	0.09943295	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06493903	1.233033	-0.1281105	0.1884085	-0.4901946	0.8510062	whiteboard (video)	0.1004137	0.2668355	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07200047	1.234479	-0.126768	0.213783	-0.5002292	0.8390874	whiteboard (video)	0.1355881	0.252429	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06172585	1.233721	-0.1355351	0.2207839	-0.4485685	0.866049	whiteboard (video)	0.1762622	0.3301004	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.02931034	1.229922	-0.1497419	0.1143136	-0.4010378	0.908901	whiteboard (video)	0.05356687	0.3861001	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.03466068	1.23066	-0.1486735	0.2338188	-0.5289115	0.8158317	whiteboard (video)	0.3308728	0.178815	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07743227	1.235683	-0.1269909	0.3372678	-0.5616776	0.7554924	whiteboard (video)	0.4407765	0.1286026	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07884765	1.235322	-0.1255642	0.34512	-0.5538161	0.7577466	whiteboard (video)	0.4489127	0.1439821	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09813894	1.236372	-0.1136692	0.5612679	-0.486448	0.669587	whiteboard (video)	0.9278185	0.2205666	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1001392	1.238229	-0.1143548	0.5100786	-0.5079444	0.694127	whiteboard (video)	0.7827601	0.2022362	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:07.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.08138568	1.238154	-0.1222955	0.4722355	-0.5043667	0.7229162	whiteboard (video)	0.7373106	0.2191081	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.0395004	1.235267	-0.1419715	0.1601317	-0.4621802	0.8722083	whiteboard (video)	0.1243161	0.3090723	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.03929761	1.235513	-0.1421364	0.1708911	-0.4553756	0.8737445	whiteboard (video)	0.1470953	0.3209552	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07756114	1.23933	-0.127926	0.2999573	-0.3757109	0.8768505	whiteboard (video)	0.2694412	0.4522295	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09754068	1.241329	-0.1208345	0.5078985	-0.3205502	0.799554	whiteboard (video)	0.660535	0.5151355	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07194701	1.239325	-0.1305212	0.459752	-0.3844175	0.8005319	whiteboard (video)	0.6629401	0.4229822	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09442655	1.242541	-0.1210598	0.4777421	-0.3074754	0.8229347	whiteboard (video)	0.5887078	0.5405145	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09483186	1.243285	-0.1217986	0.4756579	-0.3297497	0.8154844	whiteboard (video)	0.592925	0.5106933	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09422741	1.242269	-0.1192601	0.5153311	-0.3099225	0.7989881	whiteboard (video)	0.6816409	0.5324481	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.06396428	1.244673	-0.1446249	0.4093699	-0.4213189	0.8092631	whiteboard (video)	0.603163	0.3732363	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:08.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.08724	1.242924	-0.1263648	0.4917022	-0.3392704	0.8019505	whiteboard (video)	0.6685024	0.4920881	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:09.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.07921765	1.244049	-0.1330341	0.4717158	-0.3710211	0.7998922	whiteboard (video)	0.6690286	0.4471445	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:09.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09418542	1.242428	-0.1201327	0.5166211	-0.3089337	0.7985379	whiteboard (video)	0.686317	0.533375	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:09.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09426884	1.242442	-0.1194347	0.5163627	-0.3072788	0.799343	whiteboard (video)	0.6833171	0.5362017	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:09.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09466577	1.242279	-0.1195038	0.5108581	-0.3089152	0.8022439	whiteboard (video)	0.6688203	0.5343344	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:09.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09532137	1.242732	-0.1201513	0.484772	-0.330826	0.8096606	whiteboard (video)	0.6117491	0.507823	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
03:09.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09607384	1.242044	-0.1198419	0.3938461	-0.4072833	0.8240179	whiteboard (video)	0.4235433	0.4067899	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
