global time	experiment	device	var1	var2	var3	var4	var5	var6	board	x	y	var7	var8	var9	var10	var11	var12	var13	var14	var15	var16
32:29.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1102619	1.159386	-0.09157518	-0.0530846	-0.1400089	0.9887263	whiteboard (video)	0.1927709	0.6079197	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1099979	1.159361	-0.09295397	-0.08309151	-0.1113254	0.9903043	whiteboard (video)	0.1377605	0.6360712	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1107627	1.158732	-0.08599988	0.04051135	-0.1660441	0.9852859	whiteboard (video)	0.3566773	0.5855145	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1111107	1.158211	-0.08436156	0.02746413	-0.1551273	0.9875126	whiteboard (video)	0.3355784	0.5956099	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1105492	1.158093	-0.08500576	-0.01172959	-0.1736324	0.9847407	whiteboard (video)	0.2668512	0.5746038	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.08606926	1.158095	-0.08544329	0.03063281	-0.1923727	0.9808437	whiteboard (video)	0.2558134	0.5546095	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1109763	1.159962	-0.08629786	0.009397463	0.07083992	0.9974434	whiteboard (video)	0.3044434	0.8216205	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:29.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1106189	1.158753	-0.08613315	-0.02099164	0.1674397	0.9856589	whiteboard (video)	0.2510063	0.9175324	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1112057	1.158117	-0.08868977	-0.1001382	0.2381347	0.966056	whiteboard (video)	0.1079423	0.9986477	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1119474	1.157544	-0.09062561	-0.08910152	0.2288534	0.9693745	whiteboard (video)	0.130978	0.987009	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1108352	1.157169	-0.09325434	-0.1095649	0.209084	0.9717404	whiteboard (video)	0.08840638	0.9675171	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1106624	1.156798	-0.09443244	-0.1188352	0.2065669	0.9711891	whiteboard (video)	0.06970477	0.9653397	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1098713	1.156053	-0.0979973	-0.1212845	0.2115571	0.9698111	whiteboard (video)	0.06033486	0.9713426	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1098004	1.155697	-0.09971966	-0.1068162	0.2140797	0.9709585	whiteboard (video)	0.08720902	0.9729316	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:30.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1055264	1.1536	-0.1066271	-0.2681757	0.02296289	0.9630963	whiteboard (pdf)	0.9487455	0.7644801	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:30.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.105748	1.152797	-0.1083799	-0.2769831	0.01625163	0.9607373	whiteboard (pdf)	0.9311032	0.7555439	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:30.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1031357	1.153644	-0.1072784	-0.378203	0.02008356	0.9255049	whiteboard (pdf)	0.7255952	0.7615921	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:30.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1003507	1.153048	-0.1076868	-0.3428265	0.01741399	0.9392374	whiteboard (pdf)	0.786912	0.7573407	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09868902	1.152387	-0.1041217	-0.3711823	0.02497329	0.9282241	whiteboard (pdf)	0.7297069	0.7642746	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.0962861	1.150405	-0.1015355	-0.4647156	-0.1420303	0.8739947	whiteboard (pdf)	0.5227568	0.5726302	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09451012	1.149688	-0.09584095	-0.4845397	-0.1488764	0.8620077	whiteboard (pdf)	0.4820364	0.5641716	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09455743	1.150127	-0.1033038	-0.4139493	-0.1571757	0.896628	whiteboard (pdf)	0.621067	0.5562403	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09413348	1.149242	-0.0949221	-0.5038155	-0.123516	0.854935	whiteboard (pdf)	0.4432175	0.5917296	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09572775	1.149129	-0.09030388	-0.4178958	-0.2555733	0.8718058	whiteboard (pdf)	0.6165653	0.4437268	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1012432	1.144004	-0.08302175	-0.3787574	-0.1685909	0.9100109	whiteboard (pdf)	0.7390032	0.5381961	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:31.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09068785	1.140627	-0.08486416	-0.3893757	-0.1844629	0.9024189	whiteboard (pdf)	0.6806592	0.5137031	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.06704015	1.137541	-0.09580324	-0.2984874	-0.2973445	0.9069133	whiteboard (pdf)	0.7527177	0.3762633	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.06868996	1.136699	-0.09425171	-0.3102495	-0.2990317	0.9023997	whiteboard (pdf)	0.7362053	0.372894	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.07215072	1.136209	-0.09409886	-0.3613575	-0.3120633	0.8786564	whiteboard (pdf)	0.641875	0.3532249	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1038848	1.136813	-0.07878099	-0.4466883	-0.3442634	0.825804	whiteboard (pdf)	0.5691698	0.3107579	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09183466	1.135696	-0.08593632	-0.4377413	-0.3539383	0.8265049	whiteboard (pdf)	0.5374005	0.2937024	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09280286	1.135532	-0.08176202	-0.49789	-0.109759	0.8602666	whiteboard (pdf)	0.4771824	0.5832307	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.08075006	1.135528	-0.08960761	-0.4907082	-0.1099084	0.8643643	whiteboard (pdf)	0.4432254	0.5822866	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.09458113	1.135388	-0.08049355	-0.532369	-0.1002407	0.8405563	whiteboard (pdf)	0.4090173	0.5922997	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1069955	1.136085	-0.07128263	-0.5459538	-0.1052868	0.8311733	whiteboard (pdf)	0.4313183	0.5887299	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:32.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1211395	1.137751	-0.06031945	-0.5598956	-0.1088028	0.8213884	whiteboard (pdf)	0.4614965	0.5890834	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1252146	1.140742	-0.05503622	-0.5629905	0.04831177	0.8250502	whiteboard (pdf)	0.4830088	0.7654037	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1174327	1.140648	-0.05831775	-0.6278034	0.05951525	0.7760932	whiteboard (pdf)	0.2937025	0.779597	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1196859	1.138808	-0.05481861	-0.6247441	0.0457141	0.7794902	whiteboard (pdf)	0.317291	0.7601194	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1177236	1.136019	-0.05473304	-0.618154	0.06582575	0.783296	whiteboard (pdf)	0.3270177	0.7765157	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1202306	1.134099	-0.05743831	-0.5179267	0.06027482	0.8532989	whiteboard (pdf)	0.5632694	0.7640266	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1154705	1.135111	-0.06381284	-0.4567422	0.07908063	0.8860772	whiteboard (pdf)	0.6643803	0.7853711	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1260639	1.134906	-0.06368869	-0.4679667	0.07076725	0.8809082	whiteboard (pdf)	0.67441	0.7767582	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1327887	1.135564	-0.06332371	-0.5412863	0.05785466	0.8388456	whiteboard (pdf)	0.5380684	0.7659984	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:33.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1360449	1.136263	-0.06389262	-0.5415047	0.05225873	0.8390719	whiteboard (pdf)	0.5464717	0.7614503	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.08297434	1.134806	-0.1016698	-0.4530491	-0.2489363	0.8560241	whiteboard (pdf)	0.4859248	0.4165146	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1344302	1.135355	-0.06450973	-0.5914139	-0.08852069	0.8014947	whiteboard (pdf)	0.4183303	0.6037705	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1336783	1.134544	-0.06234619	-0.5903647	-0.09056735	0.8020393	whiteboard (pdf)	0.423102	0.6003368	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1338578	1.1334	-0.06158385	-0.5929081	-0.09493633	0.7996544	whiteboard (pdf)	0.4183289	0.593142	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1133061	1.133335	-0.075138	-0.5613061	-0.09962791	0.8215897	whiteboard (pdf)	0.4069633	0.5876725	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1330154	1.133018	-0.06267323	-0.5899487	-0.1107938	0.7998033	whiteboard (pdf)	0.4185078	0.5744457	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1394305	1.132411	-0.05886112	-0.5934845	-0.1149294	0.7965974	whiteboard (pdf)	0.4356739	0.5688281	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1378166	1.132365	-0.05951326	-0.5914702	-0.1177506	0.7976828	whiteboard (pdf)	0.4341504	0.5656135	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:34.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1386155	1.132146	-0.05188405	-0.7162181	0.06616202	0.6947331	whiteboard (pdf)	0.1086626	0.7747366	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1411204	1.132382	-0.04988372	-0.7191397	0.04836772	0.6931802	whiteboard (pdf)	0.1137956	0.7540135	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1418381	1.132479	-0.04931261	-0.7178925	0.04847647	0.6944641	whiteboard (pdf)	0.1214796	0.7542329	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1432136	1.133484	-0.05100892	-0.6669334	0.06685674	0.7421119	whiteboard (pdf)	0.2756824	0.7752953	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1440129	1.13371	-0.05162082	-0.6649835	0.06042096	0.74441	whiteboard (pdf)	0.2827728	0.7683735	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1429246	1.133659	-0.053722	-0.6664202	0.07159276	0.7421311	whiteboard (pdf)	0.2689205	0.7814736	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1467629	1.134117	-0.05300201	-0.667127	0.07044727	0.7416055	whiteboard (pdf)	0.2795494	0.7811484	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.149895	1.136048	-0.05641971	-0.5170153	0.05908976	0.8539342	whiteboard (pdf)	0.6554028	0.7674482	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1520567	1.137895	-0.05722646	-0.5308508	0.06472783	0.8449898	whiteboard (pdf)	0.6294321	0.7777433	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:35.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1346762	1.138646	-0.07007707	-0.5013034	0.06982276	0.8624498	whiteboard (pdf)	0.6192619	0.7851794	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1499755	1.139603	-0.0623445	-0.4921405	0.02531295	0.8701476	whiteboard (pdf)	0.7003735	0.7383804	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1547057	1.140033	-0.05823219	-0.4975819	0.03546682	0.8666916	whiteboard (pdf)	0.7096778	0.750015	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1505365	1.140781	-0.05945204	-0.5204197	0.05709743	0.8519996	whiteboard (pdf)	0.6445	0.775212	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1374382	1.140879	-0.06542394	-0.5407388	0.05470529	0.8394099	whiteboard (pdf)	0.5492516	0.7735493	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1498501	1.140623	-0.0553896	-0.5619083	0.04843717	0.8257802	whiteboard (pdf)	0.5568657	0.7659512	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1490853	1.140599	-0.05343223	-0.5511106	0.0541251	0.8326749	whiteboard (pdf)	0.5829777	0.7716074	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1396104	1.140452	-0.05813085	-0.5863662	0.01955949	0.8098099	whiteboard (pdf)	0.4646507	0.7344024	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.7	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1234227	1.141061	-0.06554692	-0.5721366	0.02823298	0.8196722	whiteboard (pdf)	0.4362023	0.7451427	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1401944	1.141417	-0.05221089	-0.5679047	0.07149059	0.8199837	whiteboard (pdf)	0.5192222	0.7921226	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:36.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1469001	1.141099	-0.04420202	-0.5799519	0.05718377	0.8126413	whiteboard (pdf)	0.5281581	0.7755461	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.0	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1468616	1.140626	-0.04084758	-0.5757099	0.05671705	0.8156845	whiteboard (pdf)	0.5449068	0.7735834	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.1	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1453423	1.140944	-0.03918811	-0.5824026	0.05505335	0.811034	whiteboard (pdf)	0.528474	0.7723906	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.2	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1398223	1.141458	-0.0425925	-0.5884758	-0.04482339	0.8072714	whiteboard (pdf)	0.4917526	0.6669934	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.3	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1380852	1.141743	-0.04167405	-0.5879127	-0.0445662	0.8076959	whiteboard (pdf)	0.4900084	0.6679785	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.4	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.08760096	1.141332	-0.0708071	-0.5074295	-0.1579416	0.8470948	whiteboard (pdf)	0.4528862	0.544313	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.5	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1402861	1.141339	-0.0381844	-0.5156725	-0.1384579	0.8455243	whiteboard (pdf)	0.653866	0.5707691	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.6	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1352137	1.140932	-0.03866209	-0.449009	-0.1458368	0.8815456	whiteboard (pdf)	0.7720484	0.5653629	-0.173	0.669	0.392	0	-0.1271426	0	0.9918845	0.5	0.5	0.5
32:37.8	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1016523	1.138907	-0.05243791	-0.1105526	-0.1872604	0.9760695	whiteboard (video)	0.07128727	0.5277627	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
32:37.9	d4c86ecb10df6b71604834021429c805	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20201106.173408)	0.1561634	1.136775	-0.02771236	-0.104867	-0.1878365	0.9765861	whiteboard (video)	0.2837677	0.5387328	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
